"TIME","Vin","Notch","NarrowBPF"
0.01884083755,-4.20748,-0.19822,4.39109
0.01887417088,-3.5539,-0.333771,3.873
0.01890750421,-2.745,-0.455172,3.18544
0.01894083755,-1.81613,-0.557117,2.35843
0.01897417088,-0.807888,-0.63515,1.42813
0.01900750421,0.235665,-0.685862,0.435196
0.01904083755,1.26892,-0.707036,-0.576976
0.01907417088,2.24671,-0.697746,-1.56415
0.01910750421,3.12632,-0.658398,-2.48318
0.01914083755,3.86928,-0.590713,-3.2939
0.01917417088,4.44315,-0.497647,-3.96089
0.01920750421,4.82282,-0.383269,-4.45498
0.01924083755,4.99172,-0.252577,-4.75458
0.01927417088,4.94245,-0.111282,-4.84661
0.01930750421,4.67717,0.0344384,-4.72704
0.01934083755,4.20748,0.178217,-4.40109
0.01937417088,3.5539,0.31377,-3.88301
0.01940750421,2.745,0.435174,-3.19544
0.01944083755,1.81613,0.537121,-2.36843
0.01947417088,0.807888,0.615156,-1.43814
0.01950750421,-0.235665,0.665869,-0.445205
0.01954083755,-1.26892,0.687044,0.566967
0.01957417088,-2.24671,0.677755,1.55414
0.01960750421,-3.12632,0.638407,2.47317
0.01964083755,-3.86928,0.570721,3.2839
0.01967417088,-4.44315,0.477654,3.95088
0.01970750421,-4.82282,0.363275,4.44497
0.01974083755,-4.99172,0.232581,4.74458
0.01977417088,-4.94245,0.0912854,4.83661
0.01980750421,-4.67717,-0.0544372,4.71703
0.01984083755,-4.20748,-0.198218,4.39109
0.01987417088,-3.5539,-0.333773,3.87301
0.01990750421,-2.745,-0.455178,3.18544
0.01994083755,-1.81613,-0.557126,2.35844
0.01997417088,-0.807888,-0.635163,1.42814
0.02000750421,0.235665,-0.685878,0.435212
0.02004083755,1.26892,-0.707053,-0.576959
0.02007417088,2.24671,-0.697764,-1.56413
0.02010750421,3.12632,-0.658417,-2.48316
0.02014083755,3.86928,-0.59073,-3.29389
0.02017417088,4.44315,-0.497663,-3.96087
0.02020750421,4.82282,-0.383283,-4.45496
0.02024083755,4.99172,-0.252588,-4.75457
0.02027417088,4.94245,-0.111291,-4.8466
0.02030750421,4.67717,0.0344327,-4.72703
0.02034083755,4.20748,0.178215,-4.40108
0.02037417088,3.5539,0.313771,-3.88301
0.02040750421,2.745,0.435177,-3.19544
0.02044083755,1.81613,0.537127,-2.36844
0.02047417088,0.807888,0.615165,-1.43815
0.02050750421,-0.235665,0.66588,-0.445215
0.02054083755,-1.26892,0.687056,0.566954
0.02057417088,-2.24671,0.677768,1.55413
0.02060750421,-3.12632,0.63842,2.47316
0.02064083755,-3.86928,0.570734,3.28388
0.02067417088,-4.44315,0.477666,3.95087
0.02070750421,-4.82282,0.363286,4.44496
0.02074083755,-4.99172,0.23259,4.74457
0.02077417088,-4.94245,0.0912925,4.8366
0.02080750421,-4.67717,-0.0544324,4.71703
0.02084083755,-4.20748,-0.198216,4.39108
0.02087417088,-3.5539,-0.333773,3.87301
0.02090750421,-2.745,-0.45518,3.18544
0.02094083755,-1.81613,-0.557131,2.35844
0.02097417088,-0.807888,-0.635169,1.42815
0.02100750421,0.235665,-0.685885,0.435219
0.02104083755,1.26892,-0.707062,-0.57695
0.02107417088,2.24671,-0.697773,-1.56412
0.02110750421,3.12632,-0.658426,-2.48315
0.02114083755,3.86928,-0.59074,-3.29388
0.02117417088,4.44315,-0.497672,-3.96086
0.02120750421,4.82282,-0.383291,-4.45496
0.02124083755,4.99172,-0.252595,-4.75457
0.02127417088,4.94245,-0.111297,-4.8466
0.02130750421,4.67717,0.0344287,-4.72703
0.02134083755,4.20748,0.178213,-4.40108
0.02137417088,3.5539,0.313771,-3.88301
0.02140750421,2.745,0.435178,-3.19544
0.02144083755,1.81613,0.53713,-2.36844
0.02147417088,0.807888,0.615169,-1.43815
0.02150750421,-0.235665,0.665885,-0.445221
0.02154083755,-1.26892,0.687062,0.566948
0.02157417088,-2.24671,0.677774,1.55412
0.02160750421,-3.12632,0.638427,2.47315
0.02164083755,-3.86928,0.570741,3.28388
0.02167417088,-4.44315,0.477673,3.95086
0.02170750421,-4.82282,0.363292,4.44495
0.02174083755,-4.99172,0.232596,4.74456
0.02177417088,-4.94245,0.0912969,4.83659
0.02180750421,-4.67717,-0.0544291,4.71703
0.02184083755,-4.20748,-0.198213,4.39108
0.02187417088,-3.5539,-0.333772,3.87301
0.02190750421,-2.745,-0.45518,3.18544
0.02194083755,-1.81613,-0.557132,2.35844
0.02197417088,-0.807888,-0.635172,1.42815
0.02200750421,0.235665,-0.685889,0.435223
0.02204083755,1.26892,-0.707066,-0.576946
0.02207417088,2.24671,-0.697778,-1.56412
0.02210750421,3.12632,-0.658431,-2.48315
0.02214083755,3.86928,-0.590745,-3.29387
0.02217417088,4.44315,-0.497677,-3.96086
0.02220750421,4.82282,-0.383296,-4.45495
0.02224083755,4.99172,-0.252599,-4.75456
0.02227417088,4.94245,-0.1113,-4.84659
0.02230750421,4.67717,0.0344261,-4.72702
0.02234083755,4.20748,0.178211,-4.40108
0.02237417088,3.5539,0.31377,-3.88301
0.02240750421,2.745,0.435179,-3.19544
0.02244083755,1.81613,0.537131,-2.36844
0.02247417088,0.807888,0.615171,-1.43815
0.02250750421,-0.235665,0.665888,-0.445223
0.02254083755,-1.26892,0.687065,0.566945
0.02257417088,-2.24671,0.677778,1.55412
0.02260750421,-3.12632,0.638431,2.47315
0.02264083755,-3.86928,0.570745,3.28387
0.02267417088,-4.44315,0.477677,3.95086
0.02270750421,-4.82282,0.363295,4.44495
0.02274083755,-4.99172,0.232599,4.74456
0.02277417088,-4.94245,0.0912996,4.83659
0.02280750421,-4.67717,-0.054427,4.71702
0.02284083755,-4.20748,-0.198212,4.39108
0.02287417088,-3.5539,-0.333771,3.87301
0.02290750421,-2.745,-0.45518,3.18544
0.02294083755,-1.81613,-0.557133,2.35845
0.02297417088,-0.807888,-0.635173,1.42815
0.02300750421,0.235665,-0.68589,0.435225
0.02304083755,1.26892,-0.707068,-0.576944
0.02307417088,2.24671,-0.697781,-1.56412
0.02310750421,3.12632,-0.658434,-2.48315
0.02314083755,3.86928,-0.590748,-3.29387
0.02317417088,4.44315,-0.49768,-3.96085
0.02320750421,4.82282,-0.383298,-4.45495
0.02324083755,4.99172,-0.252602,-4.75456
0.02327417088,4.94245,-0.111302,-4.84659
0.02330750421,4.67717,0.0344244,-4.72702
0.02334083755,4.20748,0.17821,-4.40108
0.02337417088,3.5539,0.313769,-3.883
0.02340750421,2.745,0.435178,-3.19544
0.02344083755,1.81613,0.537131,-2.36844
0.02347417088,0.807888,0.615172,-1.43815
0.02350750421,-0.235665,0.665889,-0.445224
0.02354083755,-1.26892,0.687067,0.566944
0.02357417088,-2.24671,0.67778,1.55412
0.02360750421,-3.12632,0.638433,2.47315
0.02364083755,-3.86928,0.570747,3.28387
0.02367417088,-4.44315,0.477679,3.95085
0.02370750421,-4.82282,0.363297,4.44495
0.02374083755,-4.99172,0.232601,4.74456
0.02377417088,-4.94245,0.0913011,4.83659
0.02380750421,-4.67717,-0.0544257,4.71702
0.02384083755,-4.20748,-0.198211,4.39108
0.02387417088,-3.5539,-0.333771,3.873
0.02390750421,-2.745,-0.45518,3.18544
0.02394083755,-1.81613,-0.557133,2.35845
0.02397417088,-0.807888,-0.635174,1.42815
0.02400750421,0.235665,-0.685891,0.435225
0.02404083755,1.26892,-0.707069,-0.576943
0.02407417088,2.24671,-0.697782,-1.56411
0.02410750421,3.12632,-0.658435,-2.48314
0.02414083755,3.86928,-0.590749,-3.29387
0.02417417088,4.44315,-0.497681,-3.96085
0.02420750421,4.82282,-0.3833,-4.45495
0.02424083755,4.99172,-0.252603,-4.75456
0.02427417088,4.94245,-0.111304,-4.84659
0.02430750421,4.67717,0.0344234,-4.72702
0.02434083755,4.20748,0.178209,-4.40108
0.02437417088,3.5539,0.313769,-3.883
0.02440750421,2.745,0.435178,-3.19544
0.02444083755,1.81613,0.537131,-2.36844
0.02447417088,0.807888,0.615172,-1.43815
0.02450750421,-0.235665,0.665889,-0.445225
0.02454083755,-1.26892,0.687068,0.566943
0.02457417088,-2.24671,0.67778,1.55411
0.02460750421,-3.12632,0.638434,2.47314
0.02464083755,-3.86928,0.570748,3.28387
0.02467417088,-4.44315,0.47768,3.95085
0.02470750421,-4.82282,0.363298,4.44495
0.02474083755,-4.99172,0.232602,4.74456
0.02477417088,-4.94245,0.0913021,4.83659
0.02480750421,-4.67717,-0.0544249,4.71702
0.02484083755,-4.20748,-0.19821,4.39108
0.02487417088,-3.5539,-0.33377,3.873
0.02490750421,-2.745,-0.45518,3.18544
0.02494083755,-1.81613,-0.557133,2.35845
0.02497417088,-0.807888,-0.635174,1.42815
0.02500750421,0.235665,-0.685891,0.435226
0.02504083755,1.26892,-0.70707,-0.576942
0.02507417088,2.24671,-0.697783,-1.56411
0.02510750421,3.12632,-0.658436,-2.48314
0.02514083755,3.86928,-0.59075,-3.29387
0.02517417088,4.44315,-0.497682,-3.96085
0.02520750421,4.82282,-0.383301,-4.45495
0.02524083755,4.99172,-0.252604,-4.75456
0.02527417088,4.94245,-0.111304,-4.84659
0.02530750421,4.67717,0.0344228,-4.72702
0.02534083755,4.20748,0.178208,-4.40108
0.02537417088,3.5539,0.313768,-3.883
0.02540750421,2.745,0.435178,-3.19544
0.02544083755,1.81613,0.537131,-2.36844
0.02547417088,0.807888,0.615172,-1.43815
0.02550750421,-0.235665,0.66589,-0.445225
0.02554083755,-1.26892,0.687068,0.566943
0.02557417088,-2.24671,0.677781,1.55411
0.02560750421,-3.12632,0.638434,2.47314
0.02564083755,-3.86928,0.570748,3.28387
0.02567417088,-4.44315,0.477681,3.95085
0.02570750421,-4.82282,0.363299,4.44495
0.02574083755,-4.99172,0.232602,4.74456
0.02577417088,-4.94245,0.0913026,4.83659
0.02580750421,-4.67717,-0.0544245,4.71702
0.02584083755,-4.20748,-0.19821,4.39108
0.02587417088,-3.5539,-0.33377,3.873
0.02590750421,-2.745,-0.45518,3.18544
0.02594083755,-1.81613,-0.557133,2.35845
0.02597417088,-0.807888,-0.635174,1.42815
0.02600750421,0.235665,-0.685892,0.435226
0.02604083755,1.26892,-0.70707,-0.576942
0.02607417088,2.24671,-0.697783,-1.56411
0.02610750421,3.12632,-0.658436,-2.48314
0.02614083755,3.86928,-0.59075,-3.29387
0.02617417088,4.44315,-0.497683,-3.96085
0.02620750421,4.82282,-0.383301,-4.45495
0.02624083755,4.99172,-0.252604,-4.75456
0.02627417088,4.94245,-0.111305,-4.84659
0.02630750421,4.67717,0.0344224,-4.72702
0.02634083755,4.20748,0.178208,-4.40108
0.02637417088,3.5539,0.313768,-3.883
0.02640750421,2.745,0.435178,-3.19544
0.02644083755,1.81613,0.537131,-2.36844
0.02647417088,0.807888,0.615172,-1.43815
0.02650750421,-0.235665,0.66589,-0.445225
0.02654083755,-1.26892,0.687068,0.566943
0.02657417088,-2.24671,0.677781,1.55411
0.02660750421,-3.12632,0.638435,2.47314
0.02664083755,-3.86928,0.570748,3.28387
0.02667417088,-4.44315,0.477681,3.95085
0.02670750421,-4.82282,0.363299,4.44495
0.02674083755,-4.99172,0.232602,4.74456
0.02677417088,-4.94245,0.0913029,4.83659
0.02680750421,-4.67717,-0.0544242,4.71702
0.02684083755,-4.20748,-0.19821,4.39108
0.02687417088,-3.5539,-0.33377,3.873
0.02690750421,-2.745,-0.455179,3.18544
0.02694083755,-1.81613,-0.557133,2.35845
0.02697417088,-0.807888,-0.635174,1.42815
0.027,-3.50021e-014,-0.674654,0.659657
